created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
15/10/2020 00:03,1.32E+18,@ThePlumLineGS is #JoeBiden a liar .blocking people who state facts is dishonest https://t.co/khrZuHsrQI,1,0,Twitter Web App,9.33E+17,4u2,whipit_Studio,,22/11/2017 03:09,11,,,,,,,,,00:32.6
15/10/2020 00:03,1.32E+18,#JoeBiden You will NOT be elected President because YOU ARE NOT ONE OF US!,0,0,Twitter Web App,1.30E+18,Ed Able,EdAble3,,09/09/2020 17:44,4,,,,,,,,,00:33.1
15/10/2020 00:03,1.32E+18,"Biden, Bush Bombshells https://t.co/BSJiRQHRwq nasty lying GUILTY Hunter Biden...wow! Court documents expose the slime the #Biden’s are...",0,0,Twitter for iPhone,11233922,beckyblanton,beckyblanton,"TEDGlobal 2009 Speaker, Ghostwriter. Issues, not labels. My Tweets are my own, not those of clients or organizations.",16/12/2007 21:07,1635,USA,39.7837304,-100.4458825,,United States,North America,,,00:33.7
15/10/2020 00:04,1.32E+18,"@TwitterSafety @Twitter @RecIaimTheNet This is serious interference and censorship in an ongoing democratic election Twitter! What proofs do you have that this is ""Hacked Materials""?
#news #politics #censorship #Election2020 #election #Biden  #Trump https://t.co/cYQmAyVizU",0,0,Twitter Web App,2899706427,Make More,Make__More,,30/11/2014 20:48,14,,,,,,,,,00:34.2
15/10/2020 00:04,1.32E+18,#Biden @JoeBiden Losers x2. https://t.co/sCOEt7QdIk,0,0,Twitter for iPhone,1.24E+18,Bevmaxn,bevmaxn,,22/03/2020 23:44,36,,,,,,,,,00:34.7
15/10/2020 00:04,1.32E+18,"@BreitbartNews And what the F is this.

#WashingtonPost confirms...there is an ACTUAL VIDEO OF #JoeBiden saying he literally did this. 

#TwitterIsTheDNC https://t.co/GPMSYhmGxF",1,0,Twitter Web App,7.55E+17,_____________,BlackGirlDreams,BLM: DONATE PLEASE TO HELP $Dreamsdept,18/07/2016 03:56,87,,,,,,,,,00:35.2
15/10/2020 00:04,1.32E+18,"Some where in the shadows, Hillary is firing up her suicide machine. #Biden #HunterBiden #HunterBidenEmails",1,0,Twitter for Android,3026998724,TxBetoGuts☠🤠🦇🦒,TxBetoGuts,🚫🥾🐍Texas hombre that does Texas stuff in Texas.🔔 I also heart unicorns and blownin stuff up.🦔 I'm not a real Libertarian 🦄🔥💣💥,18/02/2015 19:10,790,,,,,,,,,00:35.7
15/10/2020 00:04,1.32E+18,These are #Biden people with bats. https://t.co/1UCaX1HvhC,0,0,Twitter for Android,118041608,John Carr,UtleyYATM,,27/02/2010 12:06,151,"Garnet Valley, Pa.",35.0634594,-82.0335105,,United States of America,North America,South Carolina,SC,00:36.2
15/10/2020 00:04,1.32E+18,"“Dear Hunter, thank you for inviting me to DC and giving an opportunity to meet your father and spent [sic] some time together. It’s realty [sic] an honor and pleasure,” -Vadym Pozharskyi, an adviser to the board of Burisma #JoeBiden #Corruption #BidenHarris #HunterBiden https://t.co/JuuFL2yu3x",1,1,Twitter for iPhone,178098133,DJ RealNiceMike,RealNiceMike,,13/08/2010 21:40,16," Deltona, FL 32725",,,,,,,,00:36.8
15/10/2020 00:04,1.32E+18,TWITTER is so corrupt!!!!  We see you @Twitter #Corruption #Biden #HunterBiden #HunterBidenEmails #hunterscrackpipe #ObamaBidenGate #FakeNews,1,0,Twitter for iPhone,1.19E+18,Nicholas,Nichola34778500,,21/10/2019 21:07,1,,,,,,,,,00:37.3
15/10/2020 00:04,1.32E+18,@roinnslainte @CMOIreland @ronan_glynn @lieabh @maddow @Lawrence @RepKatiePorter @drsanjaygupta @KamalaHarris @JoeBiden @VP @realDonaldTrump @Yamiche @CDCDirector.  Why aren’t we having ads like this in the US.  Ireland has an uptick in cases and they aren’t advocating 2-6 million ppl die using idiotic “herd immunity”! #Biden,0,0,Twitter for iPhone,1025741330,Darlene Cullington,dacullington,"beach lover, mother of two wonderful sons and a patient hubby, dogs make my life fulfilled, (our cat just meows for food a lot), movies are a must!",21/12/2012 05:50,763,,,,,,,,,00:37.8
15/10/2020 00:04,1.32E+18,The reason why Twitter has locked the New York Post account is because the Post is reporting on explosive new revelations that prove #JoeBiden lied to coverup his corrupt and illegal activity as Vice President. https://t.co/VEaoC6PrTU,0,0,Twitter for iPhone,3112087310,Complete Christianity,ShaneSchaetzel,"Catholic Convert & Apologist, Catechist, Author, Columnist and Blogger: https://t.co/AwlyumNyEY (Parler: @ShaneSchaetzel)",28/03/2015 03:51,687,The Ozarks,35.4787003,-93.4655306,,United States of America,North America,Arkansas,AR,00:38.3
15/10/2020 00:04,1.32E+18,"State of the race in SOUTH CAROLINA as of 10/14/2020

Polling Average:

Trump 51.0% (-0.1% from yesterday)
Biden 43.8% (-0.2% from yesterday)

Win probabiity:

Trump: 88.7% (+0.3% from yesterday)
Biden: 11.3%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",1,0,,1.30E+18,Election Poll Average Bot,ElectionRobot,beep boop,11/09/2020 02:44,128,,,,,,,,,00:38.8
15/10/2020 00:04,1.32E+18,"Powerful actors are trying to twist the arms of Americans into voting for #Biden but don't seem to understand human behavior. Forcefully blindfolding and leading voters away from a media story about Biden only makes him look really, really bad. https://t.co/6EP7mglTe6",0,0,Twitter Web App,92361181,Harry J. Bentham,hjbentham,"Independent author via @amazon and former columnist for @Beliefnet and @PressTV. Interested in politics, futurism, sci fi. Author of the @CatalystThesis.",24/11/2009 20:45,1049,United Kingdom,54.7023545,-3.2765753,,United Kingdom,Europe,,,00:39.4
15/10/2020 00:05,1.32E+18,"Uh oh Joe... Things really seem to be unwinding fast now.

#BidenHarrisToSaveAmerica
#BidenHarrisLandslide2020
#BidenHarris #Biden #JoeHidin
#HeelsUpHarris 👠#HarrisBiden2020
#TrumpCovid19 #Trump2020
#Trump2020Landslide 🇺🇸#KAG2020 🕶",1,0,Twitter for iPhone,1.30E+18,Support Our President,SupportOurPres,Married my high school sweetheart. Trump has done great things for our country. Parlor @SupportOurPres #Family #1a #2a #Trump2020 #NotSoSilentMajority #ProLife,29/08/2020 21:14,317,United States,39.7837304,-100.4458825,,United States,North America,,,00:39.9
15/10/2020 00:05,1.32E+18,"Laptop computer abandoned at Delaware repair shop contains #emails between #HunterBiden &amp; senior #Burisma #adviser indicating Hunter arranged a meeting between then VP #JoeBiden &amp; the adviser in Washington, DC in 2015.
Joe Biden Calls a Lid &amp; Hides https://t.co/X1ynqJzbUN",1,1,Twitter Web App,91145973,H L Wegley,hlwegley,Meteorologist & Comp Sci guy who writes novels with a climate of suspense & a forecast of stormy weather https://t.co/ZRp4fIyw7m https://t.co/laLtgbcKrx #ChristFic #Cleanbooks,19/11/2009 17:13,3313,Seattle area,47.6038321,-122.3300624,Seattle,United States of America,North America,Washington,WA,00:40.4
15/10/2020 00:05,1.32E+18,"For 30+ Years the @GOP Has Wanted to Destroy #SocialSecurity...4 the 1st Time in My Generation, the GOP Has a President Willing to Go All the Way 2 Abolish the Program that Helps #Seniors..This is One of the Reasons I Voted 4 #JoeBiden! #Florida #Virginia #NorthCarolina #PA #Ohio",0,1,TwInbox,212006850,Powered By Tank4u INC,PartesanJournal,Politically Independent Christian Enthusiast (PICE) #Prolife #ProUSA  #Redskins #Spurs #Celtics 🏈🏀...Pragmatic American With a ☕️ of Sarcasm...Opinions My Own,04/11/2010 21:52,442,Virginia USA,,,,,,,,00:40.9
15/10/2020 00:05,1.32E+18,"#HunterBiden &amp; #JoeBiden are so busted! Emails released! #WakeUpAmerica 

#KAG #Trump2020",2,2,Twitter for Android,1.14E+18,America For Trump,RealRedDebate,#PresidentTrump = #MAGA 👍 #GodBlessAmerica 🇺🇸 #AmericaFirst #Trump2020 #Trump2020LandslideVictory #Winning #KAG #WakeUpAmerica #Faith #Jesus 🕆 #LifeIsGood,23/06/2019 00:32,2045,#America,,,,,,,,00:41.4
15/10/2020 00:05,1.32E+18,"HOYL!!

https://t.co/4MoM2dcnhN

#IceCube #JoeBiden",0,0,Twitter Web App,1.29E+18,LordyHotdog,LordyHotdog,,04/08/2020 03:29,4,,,,,,,,,00:41.9
15/10/2020 00:05,1.32E+18,"Five cents says this gal is named Karen and voting for Trump, lol. #biden https://t.co/sYwYcmmkcA",1,0,Twitter for Android,1.17E+18,Nic,aggressivemew,"20| sometimes I play video games| ♡ love my fiance, daughter, and 6 cats| ♡ acab ♡",14/09/2019 22:53,11,,,,,,,,,00:42.5
15/10/2020 00:05,1.32E+18,#twittet and #facebook run for #biden at #PresidentialElection2020 #USElection2020. just to know. are you a sheep? https://t.co/yUK7cBdCki,0,0,Twitter for Android,2330388670,carlo martinuzzi,Carlomrtz,fintech e crypto banker italiano. Avvicino patrimoni aziendali e personali alla finanza del prossimo futuro #crowdfunding #bitcoin #cryptocurrencies #P2Plending,07/02/2014 16:31,1086,,,,,,,,,00:43.0
15/10/2020 00:05,1.32E+18,#Biden lied https://t.co/Lqy0TBpXkg,3,0,Twitter for iPhone,505200629,Todd Nelon,ToddNelon,The Roof Troop,27/02/2012 00:44,106,"Atlanta, GA",33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,00:44.0
15/10/2020 00:05,1.32E+18,"Who is leading? Trump or baiden!
Follow the link to know! 
https://t.co/2kaIBbxqAr
#USA #USPresidentialElections2020 #USElection #USElection2020 #TrumpCovid19 #trump #JoeBiden #USElectionDialogues #Election2020 #Elections2020 #ElectionDay #Trump2020",0,0,Twitter for Android,1.31E+18,The Guardian English,GuardianEnglish,"News, sports, entertainment, magazine website.",17/09/2020 14:46,15,,,,,,,,,00:43.5
15/10/2020 00:05,1.32E+18,"Biden for (p)resident
Trump fo(u)r more years

#DonaldTrump #JoeBiden #Election2020 https://t.co/0iUphtSbR9",2,1,Twitter Web App,1.16E+18,Pansan Pen 半山筆談,PansanPen,life is not worth living without freedom,07/08/2019 01:29,242,,,,,,,,,00:44.5
15/10/2020 00:05,1.32E+18,"Not so much as there r automated digital forensic progs that do this sort of analysis vy quickly (e.g. #Encase) &amp; if u r just looking 4 a high-lvl characterization of drive &amp; file content (overt data), keyword, images, email &amp; doc parsing helps w/ triaging high-value info. #Biden https://t.co/mUmWKBKH77",0,0,Twitter Web App,299141309,Dan Garrett,DanGarrett97,"Author, Documentary Photographer, Political Scientist, Visual Sociologist, PhD; Former Career NatSec Professional; Securing Tianxia LLC; Opinions My Own.",15/05/2011 15:40,5681,"Counter-hegemonic Resistance in China's Hong Kong
Visualizing Protest in the City https://www.springer.com/gp/book/9789812872357",22.2793278,114.1628131,Hong Kong Island,China,Asia,Hong Kong,,00:45.1
15/10/2020 00:05,1.32E+18,"🚨WE'RE NOW LIVING IN COMMUNIST CHINA! 🚨

Can't even tweet about the #NYPost's bombshell #Hunter #Biden story! 

⁦@jack⁩ You're an absolute disgrace! This is a direct assault on our freedom of speech! 

#HunterBidenEmails 
#TwitterCensorship 
#MAGA2020 
#Trump2020 https://t.co/Ee3NriP3ye",374,225,Twitter for iPhone,867438710,The Beer Legend,thebeerlegend,I’m a political junkie who loves to dunk on fools on Twitter and drink ice cold beers! 🏀🍺 # DOES NOT = ENDORSEMENT,08/10/2012 04:55,1535,,,,,,,,,00:45.6
15/10/2020 00:05,1.32E+18,https://t.co/tYkBnbstJw.   #biden #HunterBiden #HunterBidenEmails  #BidenHarris,4,2,Twitter for iPhone,555507247,g,gatsbygabe,,16/04/2012 23:33,8,USA,39.7837304,-100.4458825,,United States,North America,,,00:46.1
15/10/2020 00:05,1.32E+18,"Twitter, please fact check this picture of Hunter Biden passed out with a crack pipe in his mouth... #Biden #HunterBiden https://t.co/tmPVG3lTCx",6,0,Twitter for Android,912887172,Joshua Solomon,solnet99,,29/10/2012 17:37,18,,,,,,,,,00:46.6
15/10/2020 00:05,1.32E+18,@TwitterSafety Skip it. You hacks are covering for #JoeBiden plain and simple. #HunterBiden #BurismaBoys,9,4,Twitter Web App,18037344,Keith James,BlackMagic63,"Freedom is never more than one generation away from extinction. We didn't pass it to our children in the bloodstream. It must be fought for, protected-R. Reagan",11/12/2008 01:47,7081,The Great Southwest!,,,,,,,,00:47.1
15/10/2020 00:05,1.32E+18,"Vice President #Biden is 77 years young.
I am willing to bet that he has a long list of things he’d rather focus on and enjoy life, than cleaning up 🧹 the deadly mess left by spineless republicans and #DonTheCon 
His only motive is to #BuildBackBetter #VoteForDemocracy #Vote",0,0,Twitter for iPhone,51827092,Amir Mohammad Reza Estakhri,estakhriam,"Language Interpreter. San Diego, California. 🇺🇸 🇮🇹 🇮🇷",28/06/2009 20:04,371,"San Diego, CA USA",32.7174209,-117.1627714,San Diego,United States of America,North America,California,CA,00:47.6
15/10/2020 00:05,1.32E+18,@Defeat_Trump2 I will still act as  IF #JoeBiden is 50 points behind.  And VOTE FOR HIM!,7,3,Twitter for Android,1.08E+18,Sleazy NYC landlord #POTUS,NycPotus,"NO DMs. Hate The Orange Traitor. Vehemently anti-MAGATs. Follow me so I can regain my followers. I MISS THEM
#ImpeachtheMF
suspended TWICE. 4 HATING THE GARBAGE",18/12/2018 23:01,4358,Las Vegas and Casablanca ,39.9282285,-3.748776,,Spain,Europe,Community of Madrid,MD,00:48.2
15/10/2020 00:05,1.32E+18,Twitter is censoring all information about the Biden crime family #HunterBiden #HunterBidenEmails #JoeBiden #Bidens #JoeBidenIsSick #bidenslaveowners #BidenHarris2020 #BigMikeObama,0,0,Twitter for iPhone,366417295,Darren Michels🇺🇸,DarrenMichels,Combat Veteran USAF. 🇺🇸 Citizen Journalist. Scratch Golfer.,02/09/2011 04:11,315,United States,39.7837304,-100.4458825,,United States,North America,,,00:48.7
15/10/2020 00:06,1.32E+18,"Twazis says they blocked NY Post's #HunterBiden story cuz they block stories with stolen info.

Let's test their theory &amp; #Leftist agenda in protecting #Biden with the story by the #NYPost on STOLEN secret audio tapes of #Trump!

#LiberalPrivilege #MAGA
 https://t.co/bWriPoqI0d",19,16,Twitter for Android,1.26E+18,Shawn Hawkins,ArmedPatriot45,Pvt Mil Ctr Vet🇺🇸4 languages🏴󠁧󠁢󠁥󠁮󠁧󠁿Born &Lived in Mid East & Eastern Europe fighting radical Islamists⚔️Constitutional Hardliner🇺🇸#MAGA #2A #NoSharia,07/05/2020 18:58,20614,"South Carolina, USA",33.6874388,-80.4363743,,United States of America,North America,South Carolina,SC,00:49.2
15/10/2020 00:06,1.32E+18,"@ShelbyKStewart @nbc @thedailybeast Thinking of watching the #SteamingPileOfTrump town hall Thursday?
Please reconsider.
#JoeBiden has a previously announced town hall on 
@ABC  @ the same time Thursday.
#Boycott the #TrumpTownHall on @MSNBC &amp; @CNBC
Watch #ABC instead.
#BoycottMSNBC #BoycottNBC #Resist #MeToo https://t.co/dc04eSljKx",0,0,Twitter Web App,3121635535,#Register AND #Vote!,GOPUggh,"Retweet
Likes Are Like Kissing Your Sister 
#RegisterWith2Friends #VoteWith2Friends
#VetsForGunReform
No Lists",31/03/2015 20:46,1404,,,,,,,,,00:50.2
15/10/2020 00:06,1.32E+18,@jack You’re not helping #Biden lmao. On the contrary.,0,0,Twitter for iPhone,1.28E+18,Aaron Watson,AaronWa54798122,No one in particular.,26/06/2020 19:33,569,Planet Earth ,34.2331373,-102.4107493,,United States of America,North America,Texas,TX,00:49.7
15/10/2020 00:06,1.32E+18,@JoeBiden Where’s #JoeBiden hiding out? https://t.co/GWfbafFRCD,0,0,Twitter for iPad,1.19E+18,Buck Fullerton,BuckFullerton,"Proud conservative husband, father, and CEO - on parole from Twitter jail. 💪🏻 Eternal vigilance is the price of Liberty #MAGA2020 🇺🇸 #AmericaFirst 🇺🇸 #KAG",02/11/2019 00:01,868,"Ohio, USA",40.2253569,-82.6881395,,United States of America,North America,Ohio,OH,00:50.7
15/10/2020 00:06,1.32E+18,I still can't retweet this @nypost report on #HunterBiden allegedly selling access to his then VP daddy #Biden. Not #1A of @jack. https://t.co/1Le4ztTqOy,2,2,Twitter Web App,76978453,Tim Sumner an America 🇺🇸,SgtTim911,"Co-founded 9/11 Families for a Safe & Strong America. Retired US Army (MP). #MAGA Parler @ Sgtsumner ""If we lose freedom here, there is no place to escape to.""",24/09/2009 16:23,2058,U.S.A,31.1932768,30.0540191,,Egypt,Africa,Alexandria Governorate,,00:51.3
15/10/2020 00:06,1.32E+18,@JohnBro85286904 @jane3wallace @Anderology @JoeBiden Newly released info proves it. Bidens are corrupt to the core. Time for Hoe to step down #stepdownjoe #JoeBiden #Election2020,1,0,Twitter for Android,2265868639,Debbie,debc819,Mother of 2..looking to help keep our country on the right track. never socialism! Respect our flag and our country.,28/12/2013 12:50,439,Down South ,,,,,,,,00:51.8
15/10/2020 00:06,1.32E+18,"@MeidasTouch VOTE wisely.
and by wisely I mean for JOE… or else….

#JoeBiden @JoeBiden https://t.co/qlHVgonEjt",202,51,Twitter Web App,54361678,Ginger Kitty,icecreamonacone,"I'm just a ginger kitty. I'm chill for the most part & nap often. I'm not political. But this cat is pissed. This ""President"" is stepping on my tail. hiss",06/07/2009 22:49,1701,,,,,,,,,00:52.3
15/10/2020 00:06,1.32E+18,"#HunterBiden #Cocaine #JoeBiden #KamalaHarris Far reaching implications for VP President 
https://t.co/qHeJcClUK1",1,2,Twitter for Android,1.21E+18,WTH...,WTH_inthe,,05/01/2020 23:25,44,,,,,,,,,00:52.8
15/10/2020 00:06,1.32E+18,"Video PROOF from corrupt #JoeBiden :  https://t.co/7D8NQaWbCv
#HunterBiden Facebook Twitter Bias as well. How can twitter post #WashingtonPost ""confirms"" when it's clearly a lie. The FakeNews and DNC are one. https://t.co/oRXbLdbira",2,0,Twitter Web App,7.55E+17,_____________,BlackGirlDreams,BLM: DONATE PLEASE TO HELP $Dreamsdept,18/07/2016 03:56,87,,,,,,,,,00:53.3
15/10/2020 00:06,1.32E+18,"Kpop fans please unite and stream Biden’s Town Hall 🥺🥺🥺 #biden #BidenTownHall #kpop #bts #blackpink #twice #nct 
#redvelvet #treasure #everglow #ENHYPEN #seventeen #Ateez #Itzy #Exo #TXT #Straykids https://t.co/cOTA1k6yzL",2,0,Twitter for iPhone,7.01E+17,STREAM EVERGLOW LA DI DA,ReVeRene11,PFP: Everglow Yiren,19/02/2016 05:15,143,,,,,,,,,00:53.9
15/10/2020 00:06,1.32E+18,"The media does not want you to read, share, or discuss The New York Post's #HunterBiden  #Biden  scoop https://t.co/vEn3nwoqtR via @reason",2,1,Twitter Web App,50736193,Deceivers_Not,deceivers_not,Because the Rule of Law make sense. World Citizen. Free. Human ♏,25/06/2009 19:09,974,Nonsensesselesshire ,,,,,,,,00:54.4
